date, value
8/19/2010,3.3185
8/20/2010,3.291
8/23/2010,3.2915
8/24/2010,3.241
8/25/2010,3.211
8/26/2010,3.3087
8/27/2010,3.3716
8/30/2010,3.4229
8/31/2010,3.3682
9/1/2010,3.4775
9/2/2010,3.4955
9/3/2010,3.5
9/7/2010,3.4705
9/9/2010,3.4435
9/10/2010,3.4065
9/13/2010,3.479
9/14/2010,3.4685
9/15/2010,3.4665
9/16/2010,3.4935
9/17/2010,3.522
9/20/2010,3.5045
9/21/2010,3.481
9/22/2010,3.565
9/23/2010,3.5905
9/24/2010,3.618
9/27/2010,3.597
9/29/2010,3.6615
9/30/2010,3.6515
10/1/2010,3.6905
10/4/2010,3.664
10/5/2010,3.7265
10/6/2010,3.753
10/7/2010,3.6795
10/8/2010,3.7745
10/11/2010,3.7895
10/12/2010,3.7895
10/13/2010,3.8205
10/14/2010,3.8155
10/15/2010,3.839
10/18/2010,3.855
10/19/2010,3.7575
10/20/2010,3.7935
10/21/2010,3.7815
10/22/2010,3.797
10/25/2010,3.863
10/26/2010,3.869
10/27/2010,3.7755
10/28/2010,3.7875
10/29/2010,3.7335
11/1/2010,3.785
11/2/2010,3.839
11/3/2010,3.785
11/4/2010,3.912
11/5/2010,3.9485
11/8/2010,3.9565
11/9/2010,4.043
11/10/2010,3.969
11/11/2010,4.0225
11/12/2010,3.8935
11/15/2010,3.925
11/16/2010,3.7275
11/17/2010,3.7295
11/18/2010,3.831
11/19/2010,3.8335
11/22/2010,3.7515
11/23/2010,3.7025
11/24/2010,3.7563
11/26/2010,3.7532
11/29/2010,3.761
11/30/2010,3.8242
12/1/2010,3.9475
12/2/2010,3.9785
12/3/2010,3.9985
12/6/2010,4.0075
12/7/2010,4.0475
12/8/2010,4.099
12/9/2010,4.085
12/10/2010,4.1095
12/13/2010,4.2045
12/14/2010,4.206
12/15/2010,4.1295
12/16/2010,4.113
12/17/2010,4.156
12/20/2010,4.2035
12/21/2010,4.273
12/22/2010,4.272
12/23/2010,4.256
12/27/2010,4.2765
12/28/2010,4.3248
12/29/2010,4.3085
12/30/2010,4.3601
12/31/2010,4.4455
1/3/2011,4.4575
1/4/2011,4.369
1/5/2011,4.408
1/6/2011,4.3295
1/7/2011,4.2825
1/10/2011,4.2645
1/11/2011,4.349
1/12/2011,4.4115
1/13/2011,4.377
1/14/2011,4.412
1/18/2011,4.428
1/19/2011,4.37
1/20/2011,4.272
1/21/2011,4.309
1/24/2011,4.3485
1/25/2011,4.226
1/26/2011,4.267
1/27/2011,4.3385
1/28/2011,4.373
1/31/2011,4.4585
2/1/2011,4.547
2/2/2011,4.544
2/3/2011,4.5445
2/4/2011,4.5795
2/7/2011,4.575
2/8/2011,4.574
2/9/2011,4.524
2/10/2011,4.5435
2/11/2011,4.536
2/14/2011,4.6285
2/15/2011,4.536
2/16/2011,4.47
2/17/2011,4.484
2/18/2011,4.482
2/22/2011,4.347
2/23/2011,4.2787
2/24/2011,4.3333
2/25/2011,4.4474
2/28/2011,4.4928
3/1/2011,4.5095
3/2/2011,4.498
3/3/2011,4.49
3/4/2011,4.4855
3/7/2011,4.327
3/8/2011,4.3385
3/9/2011,4.2125
3/10/2011,4.1975
3/11/2011,4.2075
3/14/2011,4.1865
3/15/2011,4.137
3/16/2011,4.1975
3/17/2011,4.344
3/18/2011,4.339
3/21/2011,4.286
3/23/2011,4.4285
3/24/2011,4.4245
3/25/2011,4.419
3/28/2011,4.35
3/29/2011,4.3465
3/30/2011,4.274
3/31/2011,4.3075
4/1/2011,4.2585
4/4/2011,4.255
4/5/2011,4.2645
4/6/2011,4.37
4/7/2011,4.4165
4/8/2011,4.5015
4/12/2011,4.3835
4/13/2011,4.2945
4/14/2011,4.284
4/15/2011,4.2575
4/18/2011,4.198
4/19/2011,4.2295
4/20/2011,4.3395
4/21/2011,4.4
4/25/2011,4.303
4/26/2011,4.3231
4/27/2011,4.2354
4/28/2011,4.2549
4/29/2011,4.1763
5/2/2011,4.196
5/3/2011,4.253
5/4/2011,4.134
5/5/2011,3.998
5/6/2011,3.9755
5/9/2011,4.0165
5/10/2011,4.042
5/11/2011,3.9135
5/12/2011,3.9705
5/13/2011,3.9835
5/16/2011,3.9905
5/17/2011,3.9985
5/18/2011,4.105
5/19/2011,4.0525
5/20/2011,4.1215
5/23/2011,3.9915
5/24/2011,4.013
5/25/2011,4.107
5/26/2011,4.111
5/27/2011,4.186
5/31/2011,4.1775
6/1/2011,4.1065
6/2/2011,4.0845
6/3/2011,4.1345
6/6/2011,4.142
6/7/2011,4.1495
6/8/2011,4.1085
6/9/2011,4.1075
6/10/2011,4.056
6/13/2011,4.0345
6/14/2011,4.155
6/15/2011,4.122
6/16/2011,4.1175
6/17/2011,4.102
6/20/2011,4.0735
6/21/2011,4.0885
6/22/2011,4.088
6/23/2011,4.039
6/24/2011,4.0985
6/27/2011,4.0547
6/28/2011,4.0984
6/29/2011,4.2182
6/30/2011,4.2804
7/1/2011,4.3025
7/5/2011,4.3475
7/6/2011,4.335
7/7/2011,4.442
7/8/2011,4.412
7/11/2011,4.368
7/12/2011,4.3915
7/13/2011,4.4035
7/14/2011,4.38
7/15/2011,4.413
7/18/2011,4.403
7/19/2011,4.468
7/20/2011,4.436
7/21/2011,4.3835
7/22/2011,4.41
7/25/2011,4.4065
7/26/2011,4.478
7/27/2011,4.4465
7/28/2011,4.4695
7/29/2011,4.4795
8/1/2011,4.41
8/2/2011,4.395
8/3/2011,4.326
8/4/2011,4.2355
8/5/2011,4.117
8/8/2011,3.9615
8/9/2011,3.97
8/10/2011,3.8885
8/11/2011,4.0085
8/12/2011,4.012
8/15/2011,4.032
8/16/2011,3.994
8/17/2011,4.032
8/18/2011,3.966
8/19/2011,3.9835
8/22/2011,3.9555
8/23/2011,3.996
8/24/2011,3.998
8/25/2011,4.079
8/26/2011,4.1027
8/29/2011,4.0972
8/30/2011,4.1341
8/31/2011,4.201
9/1/2011,4.1605
9/2/2011,4.1245
9/6/2011,4.056
9/7/2011,4.132
9/8/2011,4.1435
9/9/2011,4.0025
9/12/2011,3.9655
9/13/2011,3.97
9/14/2011,3.898
9/15/2011,3.957
9/16/2011,3.9315
9/19/2011,3.7825
9/20/2011,3.7255
9/21/2011,3.764
9/22/2011,3.4885
9/23/2011,3.28
9/26/2011,3.283
9/27/2011,3.4395
9/28/2011,3.2465
9/29/2011,3.246
9/30/2011,3.152
10/3/2011,3.1505
10/4/2011,3.1035
10/5/2011,3.106
10/6/2011,3.2465
10/7/2011,3.2735
10/10/2011,3.368
10/11/2011,3.2905
10/12/2011,3.3935
10/13/2011,3.307
10/14/2011,3.4085
10/17/2011,3.378
10/18/2011,3.36
10/19/2011,3.258
10/20/2011,3.0575
10/21/2011,3.223
10/24/2011,3.449
10/25/2011,3.4205
10/26/2011,3.49
10/27/2011,3.692
10/28/2011,3.706
10/31/2011,3.632
11/1/2011,3.5025
11/2/2011,3.581
11/3/2011,3.5885
11/4/2011,3.5645
11/7/2011,3.5355
11/8/2011,3.533
11/9/2011,3.441
11/10/2011,3.374
11/11/2011,3.4635
11/14/2011,3.488
11/15/2011,3.5015
11/16/2011,3.4845
11/17/2011,3.3825
11/18/2011,3.402
11/21/2011,3.303
11/22/2011,3.333
11/23/2011,3.279
11/25/2011,3.2716
11/28/2011,3.3625
11/29/2011,3.3802
11/30/2011,3.5674
12/1/2011,3.5275
12/2/2011,3.5775
12/5/2011,3.6085
12/6/2011,3.5685
12/7/2011,3.549
12/8/2011,3.493
12/9/2011,3.5505
12/12/2011,3.458
12/13/2011,3.436
12/14/2011,3.275
12/15/2011,3.263
12/16/2011,3.3265
12/19/2011,3.3035
12/20/2011,3.3645
12/21/2011,3.3895
12/22/2011,3.41
12/23/2011,3.4645
12/27/2011,3.4058
12/28/2011,3.3631
12/29/2011,3.3682
12/30/2011,3.4351
1/3/2012,3.5285
1/4/2012,3.4345
1/5/2012,3.4265
1/6/2012,3.435
1/9/2012,3.416
1/10/2012,3.513
1/11/2012,3.546
1/12/2012,3.649
1/13/2012,3.637
1/17/2012,3.7295
1/18/2012,3.7525
1/19/2012,3.8005
1/20/2012,3.745
1/23/2012,3.7985
1/24/2012,3.8075
1/25/2012,3.8295
1/26/2012,3.9015
1/27/2012,3.889
1/30/2012,3.8265
1/31/2012,3.79
2/1/2012,3.842
2/2/2012,3.781
2/3/2012,3.9015
2/6/2012,3.8645
2/7/2012,3.876
2/8/2012,3.9095
2/9/2012,3.9785
2/10/2012,3.862
2/13/2012,3.8395
2/14/2012,3.8145
2/15/2012,3.8015
2/16/2012,3.791
2/17/2012,3.708
2/21/2012,3.8365
2/22/2012,3.8335
2/23/2012,3.806
2/24/2012,3.8644
2/27/2012,3.8839
2/28/2012,3.9177
2/29/2012,3.8777
3/1/2012,3.9315
3/2/2012,3.903
3/5/2012,3.8595
3/6/2012,3.7375
3/7/2012,3.767
3/8/2012,3.7915
3/9/2012,3.8585
3/13/2012,3.9025
3/14/2012,3.848
3/15/2012,3.8975
3/16/2012,3.878
3/19/2012,3.909
3/20/2012,3.8305
3/21/2012,3.8455
3/22/2012,3.7655
3/23/2012,3.8085
3/26/2012,3.8875
3/27/2012,3.88
3/28/2012,3.7925
3/29/2012,3.7965
3/30/2012,3.825
4/2/2012,3.921
4/3/2012,3.919
4/4/2012,3.7905
4/5/2012,3.7955
4/9/2012,3.72
4/10/2012,3.65
4/11/2012,3.6395
4/12/2012,3.7205
4/13/2012,3.627
4/16/2012,3.628
4/17/2012,3.647
4/18/2012,3.631
4/19/2012,3.6275
4/20/2012,3.698
4/23/2012,3.626
4/24/2012,3.6725
4/25/2012,3.7015
4/26/2012,3.7696
4/27/2012,3.823
4/30/2012,3.8303
5/1/2012,3.8435
5/2/2012,3.787
5/3/2012,3.736
5/4/2012,3.721
5/7/2012,3.7735
5/8/2012,3.6775
5/9/2012,3.6595
5/10/2012,3.6905
5/11/2012,3.648
5/14/2012,3.554
5/15/2012,3.5175
5/16/2012,3.478
5/17/2012,3.479
5/18/2012,3.4685
5/21/2012,3.502
5/22/2012,3.487
5/23/2012,3.396
5/24/2012,3.4285
5/25/2012,3.448
5/29/2012,3.462
5/30/2012,3.39
5/31/2012,3.3655
6/1/2012,3.3135
6/4/2012,3.307
6/5/2012,3.289
6/6/2012,3.379
6/7/2012,3.3705
6/8/2012,3.285
6/11/2012,3.343
6/12/2012,3.3355
6/13/2012,3.3395
6/14/2012,3.3545
6/15/2012,3.3835
6/18/2012,3.3955
6/19/2012,3.4335
6/20/2012,3.3875
6/21/2012,3.298
6/22/2012,3.306
6/25/2012,3.316
6/26/2012,3.3145
6/27/2012,3.3523
6/28/2012,3.3293
6/29/2012,3.4952
7/2/2012,3.469
7/3/2012,3.54
7/5/2012,3.493
7/6/2012,3.4095
7/9/2012,3.4315
7/10/2012,3.398
7/11/2012,3.4475
7/12/2012,3.415
7/13/2012,3.504
7/16/2012,3.485
7/17/2012,3.4555
7/18/2012,3.474
7/19/2012,3.5345
7/20/2012,3.448
7/23/2012,3.38
7/24/2012,3.353
7/25/2012,3.3745
7/26/2012,3.3935
7/27/2012,3.426
7/30/2012,3.416
7/31/2012,3.4175
8/1/2012,3.375
8/2/2012,3.2905
8/3/2012,3.3675
8/6/2012,3.389
8/7/2012,3.4405
8/8/2012,3.4215
8/9/2012,3.425
8/10/2012,3.3925
8/13/2012,3.3535
8/14/2012,3.359
8/15/2012,3.3495
8/16/2012,3.3825
8/17/2012,3.4195
8/20/2012,3.371
8/21/2012,3.453
8/22/2012,3.4545
8/23/2012,3.4925
8/24/2012,3.4835
8/27/2012,3.4765
8/28/2012,3.4638
8/29/2012,3.4451
8/30/2012,3.4444
8/31/2012,3.4564
9/4/2012,3.469
9/5/2012,3.529
9/6/2012,3.5165
9/7/2012,3.645
9/10/2012,3.6885
9/11/2012,3.697
9/12/2012,3.6925
9/13/2012,3.71
9/14/2012,3.8325
9/17/2012,3.792
9/18/2012,3.787
9/19/2012,3.814
9/20/2012,3.759
9/21/2012,3.789
9/24/2012,3.7315
9/25/2012,3.7585
9/26/2012,3.71
9/27/2012,3.744
9/28/2012,3.758
10/1/2012,3.7855
10/2/2012,3.801
10/3/2012,3.784
10/4/2012,3.786
10/5/2012,3.778
10/9/2012,3.718
10/10/2012,3.718
10/11/2012,3.7515
10/12/2012,3.703
10/15/2012,3.7015
10/16/2012,3.7
10/17/2012,3.748
10/18/2012,3.743
10/19/2012,3.6375
10/22/2012,3.622
10/23/2012,3.5695
10/24/2012,3.568
10/25/2012,3.5505
10/26/2012,3.55
10/29/2012,3.4945
10/30/2012,3.506
10/31/2012,3.5175
11/1/2012,3.552
11/2/2012,3.4815
11/5/2012,3.47
11/6/2012,3.506
11/7/2012,3.4415
11/8/2012,3.4695
11/9/2012,3.4455
11/12/2012,3.468
11/13/2012,3.471
11/14/2012,3.4535
11/15/2012,3.4625
11/16/2012,3.4515
11/19/2012,3.5275
11/20/2012,3.5165
11/21/2012,3.496
11/23/2012,3.528
11/26/2012,3.5365
11/27/2012,3.5382
11/28/2012,3.5273
11/29/2012,3.5942
11/30/2012,3.6383
12/3/2012,3.648
12/4/2012,3.6435
12/5/2012,3.675
12/6/2012,3.635
12/7/2012,3.6535
12/10/2012,3.6965
12/11/2012,3.6765
12/12/2012,3.7065
12/13/2012,3.65
12/14/2012,3.672
12/17/2012,3.6545
12/18/2012,3.642
12/19/2012,3.5945
12/20/2012,3.525
12/21/2012,3.556
12/24/2012,3.534
12/26/2012,3.5863
12/27/2012,3.5944
12/28/2012,3.5847
12/31/2012,3.6502
1/2/2013,3.736
1/3/2013,3.717
1/4/2013,3.6935
1/7/2013,3.678
1/8/2013,3.672
1/9/2013,3.6705
1/10/2013,3.709
1/11/2013,3.654
1/14/2013,3.634
1/15/2013,3.6375
1/16/2013,3.6065
1/17/2013,3.662
1/18/2013,3.679
1/22/2013,3.705
1/23/2013,3.6845
1/24/2013,3.6765
1/25/2013,3.652
1/28/2013,3.6615
1/29/2013,3.6915
1/30/2013,3.75
1/31/2013,3.732
2/1/2013,3.7845
2/4/2013,3.7685
2/5/2013,3.77
2/6/2013,3.7405
2/7/2013,3.727
2/8/2013,3.7595
2/11/2013,3.7225
2/12/2013,3.744
2/13/2013,3.7425
2/14/2013,3.7375
2/15/2013,3.737
2/19/2013,3.6495
2/20/2013,3.608
2/21/2013,3.553
2/22/2013,3.533
2/25/2013,3.5466
2/26/2013,3.5731
2/27/2013,3.5582
2/28/2013,3.5435
3/1/2013,3.501
3/4/2013,3.5015
3/5/2013,3.515
3/6/2013,3.493
3/7/2013,3.5205
3/8/2013,3.509
3/11/2013,3.517
3/12/2013,3.5545
3/13/2013,3.525
3/14/2013,3.5365
3/15/2013,3.5205
3/18/2013,3.428
3/19/2013,3.4055
3/20/2013,3.4465
3/21/2013,3.435
3/22/2013,3.466
3/25/2013,3.445
3/26/2013,3.4425
3/27/2013,3.4435
3/28/2013,3.402
4/1/2013,3.3745
4/2/2013,3.3785
4/3/2013,3.333
4/4/2013,3.3515
4/5/2013,3.344
4/8/2013,3.371
4/9/2013,3.4415
4/10/2013,3.418
4/11/2013,3.4335
4/12/2013,3.35
4/15/2013,3.273
4/16/2013,3.3055
4/17/2013,3.1875
4/18/2013,3.2045
4/19/2013,3.1485
4/22/2013,3.131
4/23/2013,3.093
4/24/2013,3.157
4/25/2013,3.2381
4/26/2013,3.1851
4/29/2013,3.2261
4/30/2013,3.1875
5/1/2013,3.08
5/2/2013,3.1045
5/3/2013,3.3145
5/6/2013,3.3105
5/7/2013,3.3025
5/8/2013,3.3705
5/9/2013,3.3405
5/10/2013,3.353
5/13/2013,3.3595
5/14/2013,3.288
5/15/2013,3.265
5/16/2013,3.2945
5/17/2013,3.323
5/20/2013,3.36
5/21/2013,3.3435
5/22/2013,3.3805
5/23/2013,3.304
5/24/2013,3.2955
5/28/2013,3.315
5/29/2013,3.297
5/30/2013,3.3155
5/31/2013,3.2925
6/3/2013,3.3305
6/4/2013,3.369
6/5/2013,3.3715
6/6/2013,3.319
6/7/2013,3.2685
6/10/2013,3.241
6/11/2013,3.195
6/12/2013,3.2255
6/13/2013,3.185
6/14/2013,3.2015
6/17/2013,3.1975
6/18/2013,3.155
6/19/2013,3.141
6/20/2013,3.062
6/21/2013,3.0955
6/24/2013,3.0245
6/25/2013,3.0732
6/26/2013,3.0408
6/27/2013,3.0567
6/28/2013,3.0561
7/1/2013,3.157
7/2/2013,3.143
7/3/2013,3.1745
7/5/2013,3.065
7/8/2013,3.0995
7/9/2013,3.0645
7/10/2013,3.091
7/11/2013,3.1775
7/12/2013,3.155
7/15/2013,3.1445
7/16/2013,3.1865
7/17/2013,3.1285
7/18/2013,3.1315
7/19/2013,3.14
7/22/2013,3.185
7/23/2013,3.198
7/24/2013,3.179
7/25/2013,3.1855
7/26/2013,3.1055
7/29/2013,3.1075
7/30/2013,3.042
7/31/2013,3.1185
8/1/2013,3.166
8/2/2013,3.1725
8/5/2013,3.168
8/6/2013,3.173
8/7/2013,3.173
8/8/2013,3.2705
8/9/2013,3.3065
8/12/2013,3.303
8/13/2013,3.317
8/14/2013,3.34
8/15/2013,3.3375
8/16/2013,3.363
8/19/2013,3.332
8/20/2013,3.338
8/21/2013,3.3065
8/22/2013,3.33
8/23/2013,3.3485
8/26/2013,3.3195
8/27/2013,3.3299
8/28/2013,3.3053
8/29/2013,3.2539
8/30/2013,3.2314
9/3/2013,3.3045
9/4/2013,3.241
9/5/2013,3.244
9/6/2013,3.2615
9/9/2013,3.278
9/10/2013,3.2625
9/11/2013,3.257
9/12/2013,3.21
9/13/2013,3.2035
9/16/2013,3.222
9/17/2013,3.223
9/18/2013,3.2785
9/19/2013,3.347
9/20/2013,3.3205
9/23/2013,3.2985
9/24/2013,3.2565
9/25/2013,3.272
9/26/2013,3.307
9/27/2013,3.3295
9/30/2013,3.323
10/1/2013,3.274
10/2/2013,3.316
10/3/2013,3.2685
10/4/2013,3.301
10/7/2013,3.2965
10/8/2013,3.2925
10/9/2013,3.231
10/10/2013,3.2485
10/11/2013,3.269
10/14/2013,3.303
10/15/2013,3.3075
10/16/2013,3.308
10/17/2013,3.297
10/18/2013,3.299
10/21/2013,3.3035
10/22/2013,3.3355
10/23/2013,3.2675
10/24/2013,3.2635
10/25/2013,3.269
10/28/2013,3.269
10/29/2013,3.278
10/30/2013,3.3255
10/31/2013,3.3005
11/1/2013,3.2985
11/4/2013,3.253
11/5/2013,3.2585
11/6/2013,3.237
11/7/2013,3.2485
11/8/2013,3.254
11/11/2013,3.2595
11/12/2013,3.234
11/13/2013,3.1595
11/14/2013,3.1605
11/15/2013,3.171
11/18/2013,3.1495
11/19/2013,3.1575
11/20/2013,3.1595
11/21/2013,3.1915
11/22/2013,3.214
11/25/2013,3.2257
11/26/2013,3.2156
11/27/2013,3.1972
11/29/2013,3.2237
12/2/2013,3.2025
12/3/2013,3.197
12/4/2013,3.263
12/5/2013,3.2465
12/6/2013,3.2625
12/9/2013,3.2805
12/10/2013,3.2865
12/11/2013,3.3175
12/12/2013,3.314
12/13/2013,3.334
12/16/2013,3.3565
12/17/2013,3.3475
12/18/2013,3.34
12/19/2013,3.3175
12/20/2013,3.326
12/23/2013,3.332
12/24/2013,3.398
12/26/2013,3.4205
12/27/2013,3.406
12/30/2013,3.3977
12/31/2013,3.4055
1/2/2014,3.3815
1/3/2014,3.355
1/6/2014,3.3595
1/7/2014,3.3595
1/8/2014,3.3425
1/9/2014,3.299
1/10/2014,3.3415
1/13/2014,3.3465
1/14/2014,3.336
1/15/2014,3.358
1/16/2014,3.3425
1/17/2014,3.3445
1/21/2014,3.351
1/22/2014,3.337
1/23/2014,3.2855
1/24/2014,3.2715
1/27/2014,3.259
1/28/2014,3.253
1/29/2014,3.2405
1/30/2014,3.2265
1/31/2014,3.197
2/3/2014,3.1835
2/4/2014,3.192
2/5/2014,3.1885
2/6/2014,3.229
2/7/2014,3.236
2/10/2014,3.2245
2/11/2014,3.215
2/12/2014,3.256
2/13/2014,3.25
2/14/2014,3.2645
2/18/2014,3.2855
2/19/2014,3.2855
2/20/2014,3.279
2/21/2014,3.291
2/24/2014,3.27
2/25/2014,3.2522
2/26/2014,3.2329
2/27/2014,3.2152
2/28/2014,3.1977
3/3/2014,3.172
3/4/2014,3.2145
3/6/2014,3.218
3/7/2014,3.0825
3/10/2014,3.0315
3/11/2014,2.952
3/12/2014,2.962
3/13/2014,2.923
3/14/2014,2.9505
3/17/2014,2.952
3/18/2014,2.9515
3/19/2014,2.987
3/20/2014,2.9285
3/21/2014,2.9505
3/24/2014,2.9455
3/25/2014,3.0055
3/26/2014,2.9655
3/27/2014,2.993
3/28/2014,3.0415
3/31/2014,3.0255
4/1/2014,3.0345
4/2/2014,3.0455
4/3/2014,3.027
4/4/2014,3.0225
4/7/2014,3.0395
4/8/2014,3.051
4/9/2014,3.037
4/10/2014,3.045
4/11/2014,3.0415
4/14/2014,3.0475
4/15/2014,2.9875
4/16/2014,3.0255
4/17/2014,3.045
4/21/2014,3.043
4/22/2014,3.0535
4/23/2014,3.059
4/24/2014,3.1205
4/25/2014,3.1182
4/28/2014,3.1032
4/29/2014,3.0728
4/30/2014,3.0279
5/1/2014,3.0215
5/2/2014,3.07
5/5/2014,3.0535
5/6/2014,3.057
5/7/2014,3.0325
5/8/2014,3.0625
5/9/2014,3.083
5/12/2014,3.1495
5/13/2014,3.1355
5/14/2014,3.16
5/15/2014,3.1445
5/16/2014,3.147
5/19/2014,3.167
5/20/2014,3.145
5/21/2014,3.123
5/22/2014,3.142
5/23/2014,3.1675
5/27/2014,3.1775
5/28/2014,3.1735
5/29/2014,3.1445
5/30/2014,3.1235
6/2/2014,3.1705
6/3/2014,3.137
6/4/2014,3.093
6/5/2014,3.0905
6/6/2014,3.051
6/9/2014,3.0435
6/10/2014,3.053
6/11/2014,3.0405
6/12/2014,3.0155
6/13/2014,3.0295
6/16/2014,3.05
6/17/2014,3.061
6/18/2014,3.06
6/19/2014,3.0785
6/20/2014,3.1215
6/23/2014,3.1495
6/24/2014,3.151
6/25/2014,3.1668
6/26/2014,3.1681
6/27/2014,3.1604
6/30/2014,3.2004
7/1/2014,3.204
7/2/2014,3.265
7/3/2014,3.2795
7/7/2014,3.261
7/8/2014,3.257
7/9/2014,3.248
7/10/2014,3.267
7/11/2014,3.269
7/14/2014,3.249
7/15/2014,3.2495
7/16/2014,3.2145
7/17/2014,3.2205
7/18/2014,3.1845
7/21/2014,3.199
7/22/2014,3.208
7/23/2014,3.207
7/24/2014,3.2665
7/25/2014,3.2405
7/28/2014,3.2435
7/29/2014,3.219
7/30/2014,3.2415
7/31/2014,3.231
8/1/2014,3.2145
8/4/2014,3.244
8/5/2014,3.2045
8/6/2014,3.166
8/7/2014,3.176
8/8/2014,3.1735
8/11/2014,3.1745
8/12/2014,3.1545
8/13/2014,3.112
8/14/2014,3.091
8/15/2014,3.103
8/18/2014,3.109
8/19/2014,3.0885
8/20/2014,3.177
8/21/2014,3.176
8/22/2014,3.2045
8/25/2014,3.218
8/26/2014,3.1913
8/27/2014,3.1862
8/28/2014,3.1409
8/29/2014,3.1554
9/2/2014,3.155
9/3/2014,3.127
9/4/2014,3.151
9/5/2014,3.1695
9/8/2014,3.1685
9/9/2014,3.102
9/10/2014,3.1105
9/11/2014,3.0925
9/12/2014,3.1065
9/15/2014,3.0855
9/16/2014,3.166
9/17/2014,3.1435
9/18/2014,3.094
9/19/2014,3.0915
9/22/2014,3.0385
9/23/2014,3.035
9/24/2014,3.0535
9/25/2014,3.03
9/26/2014,3.0355
9/29/2014,3.0565
9/30/2014,3.0075
10/1/2014,3.036
10/2/2014,2.9985
10/3/2014,2.9985
10/6/2014,3.0355
10/7/2014,3.039
10/8/2014,3.0035
10/9/2014,3.03
10/10/2014,3.035
10/13/2014,3.0405
10/14/2014,3.09
10/15/2014,3.009
10/16/2014,2.9815
10/17/2014,3.0035
10/20/2014,2.988
10/21/2014,3.028
10/22/2014,3.0175
10/23/2014,3.04
10/24/2014,3.041
10/27/2014,3.064
10/28/2014,3.093
10/29/2014,3.1045
10/30/2014,3.0625
10/31/2014,3.047
11/3/2014,3.065
11/4/2014,3.0185
11/5/2014,3.0075
11/6/2014,3.0175
11/7/2014,3.0385
11/10/2014,3.02
11/11/2014,3.033
11/12/2014,3.025
11/13/2014,2.9945
11/14/2014,3.0465
11/17/2014,3.0395
11/18/2014,3.002
11/19/2014,3.045
11/20/2014,3.0195
11/21/2014,3.0315
11/24/2014,3.0016
11/25/2014,2.9636
11/26/2014,2.9636
11/28/2014,2.8608
12/1/2014,2.9205
12/2/2014,2.909
12/3/2014,2.887
12/4/2014,2.9265
12/5/2014,2.9175
12/8/2014,2.9025
12/9/2014,2.9395
12/10/2014,2.9075
12/11/2014,2.936
12/12/2014,2.945
12/15/2014,2.8925
12/16/2014,2.8725
12/17/2014,2.8825
12/18/2014,2.867
12/19/2014,2.902
12/22/2014,2.9
12/23/2014,2.895
12/24/2014,2.8703
12/26/2014,2.8266
12/29/2014,2.8292
12/31/2014,2.8281
1/2/2015,2.8175
1/5/2015,2.766
1/6/2015,2.767
1/7/2015,2.7585
1/8/2015,2.7695
1/9/2015,2.7545
1/12/2015,2.7255
1/13/2015,2.644
1/14/2015,2.5055
1/15/2015,2.558
1/16/2015,2.617
1/20/2015,2.594
1/21/2015,2.6125
1/22/2015,2.5785
1/23/2015,2.5015
1/26/2015,2.543
1/27/2015,2.4625
1/29/2015,2.4515
1/30/2015,2.4945
2/2/2015,2.49
2/3/2015,2.5815
2/4/2015,2.591
2/5/2015,2.595
2/6/2015,2.5855
2/9/2015,2.5805
2/10/2015,2.5515
2/11/2015,2.541
2/12/2015,2.602
2/13/2015,2.605
2/17/2015,2.5815
2/18/2015,2.6145
2/19/2015,2.62
2/20/2015,2.5945
2/23/2015,2.5925
2/24/2015,2.6463
2/25/2015,2.6555
2/26/2015,2.7023
2/27/2015,2.6964
3/2/2015,2.6975
3/3/2015,2.6565
3/4/2015,2.6595
3/5/2015,2.6525
3/6/2015,2.609
3/9/2015,2.6705
3/10/2015,2.624
3/11/2015,2.606
3/12/2015,2.6585
3/13/2015,2.6635
3/16/2015,2.6675
3/17/2015,2.633
3/18/2015,2.5705
3/19/2015,2.66
3/20/2015,2.761
3/23/2015,2.7895
3/24/2015,2.803
3/25/2015,2.792
3/26/2015,2.811
3/27/2015,2.7675
3/30/2015,2.7815
3/31/2015,2.74
4/1/2015,2.7485
4/2/2015,2.734
4/6/2015,2.717
4/7/2015,2.763
4/8/2015,2.7315
4/9/2015,2.729
4/10/2015,2.734
4/13/2015,2.719
4/14/2015,2.7
4/15/2015,2.7125
4/16/2015,2.774
4/17/2015,2.774
4/20/2015,2.7325
4/21/2015,2.702
4/22/2015,2.6655
4/23/2015,2.694
4/24/2015,2.748
4/27/2015,2.7714
4/28/2015,2.7826
4/29/2015,2.7974
4/30/2015,2.8865
5/1/2015,2.9295
5/4/2015,2.9205
5/5/2015,2.935
5/6/2015,2.926
5/7/2015,2.918
5/8/2015,2.9205
5/11/2015,2.903
5/12/2015,2.9315
5/13/2015,2.929
5/14/2015,2.9235
5/15/2015,2.9245
5/18/2015,2.9065
5/19/2015,2.8375
5/20/2015,2.829
5/21/2015,2.8485
5/22/2015,2.811
5/26/2015,2.778
5/27/2015,2.7685
5/28/2015,2.7675
5/29/2015,2.728
6/1/2015,2.72
6/2/2015,2.736
6/3/2015,2.7265
6/4/2015,2.687
6/5/2015,2.6925
6/8/2015,2.6965
6/9/2015,2.714
6/10/2015,2.747
6/11/2015,2.669
6/12/2015,2.678
6/15/2015,2.647
6/16/2015,2.6155
6/17/2015,2.604
6/18/2015,2.606
6/19/2015,2.569
6/22/2015,2.567
6/23/2015,2.613
